Title,Price,Neighbourhood,Image URL,Posting URL,Property Type,Size,Rooms
Bel et grand appartement ensoleillé PRIX...,750 000 DH,"Bernoussi à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/520F/m/D09A7A10-5649-4390-A9AC-ABD802AC7D2D_56352687_57330576.jpeg,https://www.mubawab.ma/fr/a/7786520/bel-et-grand-appartement-ensoleill%C3%A9-prix-n%C3%A9gociabl,Appartement,"86
						m²",2 Pièces
A vendre Maison 4 niveaux,3 650 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/525F/m/1_57330639.jpg,https://www.mubawab.ma/fr/a/7786525/a-vendre-maison-4-niveaux,Maison,"465
						m²",7 Pièces
Superbe appartement à vendre à Anfa. 3 pi...,130 000 DH,"Anfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/526F/m/photo_00_57330599.jpg,https://www.mubawab.ma/fr/a/7786526/superbe-appartement-%C3%A0-vendre-%C3%A0-anfa-3-pi%C3%A8ces-bien-meubl%C3%A9-,Appartement,"660
						m²",3 Pièces
Appartement à Vendre à Casablanca,1 025 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/363F/m/WhatsApp%20Image%202023-10-01%20at%2014.19.05%20%281%29_57316752.jpeg,https://www.mubawab.ma/fr/a/7786363/appartement-%C3%A0-vendre-%C3%A0-casablanca,Appartement,"85
						m²",3 Pièces
Villa 290m a vendre,3 600 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/769/547F/m/6bea8cf6-a07a-488c-afce-228f7d9e26e3_55081260.JPG,https://www.mubawab.ma/fr/a/7769547/villa-290m-a-vendre,Villa,"290
						m²",2 Pièces
Appartement à Vendre,1 300 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/295F/m/photo_0_57292227.jpg,https://www.mubawab.ma/fr/a/7786295/appartement-%C3%A0-vendre,Appartement,"120
						m²",7 Pièces
Appartement à l'achat à Tacharouk (Hay Al...,320 000 DH,"Tacharouk (Hay Al Walaa) à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/253F/m/IMG_1351_57289534.jpeg,https://www.mubawab.ma/fr/a/7786253/appartement-%C3%A0-l-achat-%C3%A0-tacharouk-hay-al-walaa-1-belle-chambre-,Appartement,"45
						m²",1 Pièce
Villa à vendre,4 100 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/700/810F/m/IMG-20230505-WA0022_47528210.jpg,https://www.mubawab.ma/fr/a/7700810/villa-%C3%A0-vendre,Villa,"365
						m²",12 Pièces
A vendre villa 480m2 CIL,8 500 000 DH,"CIL (Hay Salam) à
   					Casablanca",https://www.mubawab-media.com/ad/7/675/379F/m/20230408_120820_44599702.jpg,https://www.mubawab.ma/fr/a/7675379/a-vendre-villa-480m2-cil,Villa,"480
						m²",5 Pièces
Bel appartement à vendre à Aïn Sebaâ. 2 c...,680 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/252F/m/7eda62be-04bc-4d3d-953c-cfbe8d568586_57252165.jpeg,https://www.mubawab.ma/fr/a/7786252/bel-appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2-2-chambres-agr%C3%A9ables-,Appartement,"65
						m²",2 Pièces
Appartement à vendre à Casablanca OULFA A...,330 000 DH,"Al Farah Dar Essalam à
   					Casablanca",https://www.mubawab-media.com/ad/7/769/283F/m/1%20%281%29_55051374.jpeg,https://www.mubawab.ma/fr/a/7769283/appartement-%C3%A0-vendre-%C3%A0-casablanca-oulfa-azhar,Appartement,"46
						m²",3 Pièces
Appartement sur Bd ghandi,1 850 000 DH,"Burger à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/839F/m/WhatsApp%20Image%202023-09-26%20at%2012.50.27%20%283%29_57068909.jpeg,https://www.mubawab.ma/fr/a/7784839/appartement-sur-bd-ghandi,Appartement,"151
						m²",5 Pièces
Appartement à vendre,620 000 DH,"Sidi Maarouf à
   					Casablanca",https://www.mubawab-media.com/ad/7/740/202F/m/20210810_105145_51937525.jpg,https://www.mubawab.ma/fr/a/7740202/appartement-%C3%A0-vendre,Appartement,"59
						m²",1 Pièce
Bel appartement à vendre à Oasis. 3 pièce...,1 620 000 DH,"Oasis à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/139F/m/photo_0_57250988.png,https://www.mubawab.ma/fr/a/7786139/bel-appartement-%C3%A0-vendre-%C3%A0-oasis-3-pi%C3%A8ces-confortables-service-de-concierge-chemin%C3%A9e,Appartement,"80
						m²",3 Pièces
Appartement à vendre à Sidi Moumen. 2 bel...,Prix à consulter,"Sidi Moumen à
   					Casablanca",https://www.mubawab-media.com/ad/7/786/076F/m/photo_00_57239931.jpg,https://www.mubawab.ma/fr/a/7786076/appartement-%C3%A0-vendre-%C3%A0-sidi-moumen-2-belles-chambres-belle-terrasse,Appartement,"74
						m²",4 Pièces
Bel appartement à Sidi Maârouf,920 000 DH,"Sidi Maarouf à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/613F/m/20230916_155230_57224754.jpg,https://www.mubawab.ma/fr/a/7785613/bel-appartement-%C3%A0-sidi-ma%C3%A2rouf,Appartement,"96
						m²",4 Pièces
Villa à vendre,Prix à consulter,"Mers Sultan à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/929F/m/IMG-20230930-WA0017_57216251.jpg,https://www.mubawab.ma/fr/a/7785929/villa-%C3%A0-vendre,Villa,"200
						m²",3 Pièces
Appartement moyen standing à Al Azhar oul...,590 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/903F/m/IMG-20220921-WA0019_57212309.jpg,https://www.mubawab.ma/fr/a/7785903/appartement-moyen-standing-%C3%A0-al-azhar-oulfa,Appartement,"60
						m²",2 Pièces
Appartement à l'achat à Foncière. 3 chamb...,900 000 DH,"Foncière à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/765F/m/photo_00_57173998.jpg,https://www.mubawab.ma/fr/a/7785765/appartement-%C3%A0-l-achat-%C3%A0-fonci%C3%A8re-3-chambres-syst%C3%A8me-de-parabole-et-salon-marocain-,Appartement,"85
						m²",1 Pièce
Maison a vendre,520 000 DH,"Beausite à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/737F/m/WhatsApp%20Image%202023-09-29%20at%2022.21.53%20%281%29_57173686.jpeg,https://www.mubawab.ma/fr/a/7785737/maison-a-vendre,Appartement,"60
						m²",1 Pièce
Appartement de luxe à bourgone,1 950 000 DH,"Bouchentouf à
   					Casablanca",https://www.mubawab-media.com/ad/7/772/505F/m/19DE61CB-02BE-48C3-968B-0F48940FC65F_55413911.png,https://www.mubawab.ma/fr/a/7772505/appartement-de-luxe-%C3%A0-bourgone,Appartement,"128
						m²",3 Pièces
Appartement à l'achat à Ain Borja. 3 cham...,Prix à consulter,"Ain Borja à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/652F/m/IMG-20230929-WA0053_57172751.jpg,https://www.mubawab.ma/fr/a/7785652/appartement-%C3%A0-l-achat-%C3%A0-ain-borja-3-chambres-avec-ascenseur-et-terrasse-,Appartement,"92
						m²",1 Pièce
Particulier vend villa d'angle de 972m2,10 692 000 DH,"Tantonville à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/642F/m/photo_00_57172681.jpg,https://www.mubawab.ma/fr/a/7785642/particulier-vend-villa-d-angle-de-972m2,Villa,"972
						m²",4 Pièces
Villa dans quartier résidentiel et calme,3 800 000 DH,"Hay Chrifa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/610F/m/photo_0_57172420.jpg,https://www.mubawab.ma/fr/a/7785610/villa-dans-quartier-r%C3%A9sidentiel-et-calme,Villa,"160
						m²",10 Pièces
Appartement à vendre ou à louer,800 000 DH,"Lissasfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/494F/m/ch1_57161452.jpg,https://www.mubawab.ma/fr/a/7785494/appartement-%C3%A0-vendre-ou-%C3%A0-louer,Appartement,"82
						m²",4 Pièces
Quartier 2 mars: 3 chambres 150 m2,1 950 000 DH,"Mers Sultan à
   					Casablanca",https://www.mubawab-media.com/ad/7/571/057F/m/photo_0_34216571.jpg,https://www.mubawab.ma/fr/a/7571057/quartier-2-mars-3-chambres-150-m2,Appartement,"150
						m²",5 Pièces
Appartement en vente à Lissasfa. 2 chambr...,220 000 DH,"Lissasfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/321F/m/photo_0_57129928.jpg,https://www.mubawab.ma/fr/a/7785321/appartement-en-vente-%C3%A0-lissasfa-2-chambres-agr%C3%A9ables-jardin,Appartement,"60
						m²",1 Pièce
Appartement en vente à Oulfa. Surface tot...,550 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/189F/m/photo_00_57108027.jpg,https://www.mubawab.ma/fr/a/7785189/appartement-en-vente-%C3%A0-oulfa-surface-totale-43-m%C2%B2-parabole,Appartement,"43
						m²",5 Pièces
Appartement dans une résidence sécurisée,1 060 000 DH,"Nassim 2 à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/186F/m/unnamed%20%281%29_57102542.jpg,https://www.mubawab.ma/fr/a/7785186/appartement-dans-une-r%C3%A9sidence-s%C3%A9curis%C3%A9e,Appartement,"93
						m²",1 Pièce
Vente une belle appartement,920 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/165F/m/photo_00_57099001.jpg,https://www.mubawab.ma/fr/a/7785165/vente-une-belle-appartement,Appartement,"96
						m²",6 Pièces
Appartement cabinet bureau a vendre farah...,330 000 DH,"Al Farah Dar Essalam à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/159F/m/IMG_20220825_122501_57098182.jpg,https://www.mubawab.ma/fr/a/7785159/appartement-cabinet-bureau-a-vendre-farah-essalam,Appartement,"50
						m²",3 Pièces
Appartement à vendre,1 400 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/772/383F/m/Photo5_55404633.jpg,https://www.mubawab.ma/fr/a/7772383/appartement-%C3%A0-vendre,Appartement,"115
						m²",7 Pièces
Appartement bien située pas loin de rond...,1 450 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/060F/m/photo_00_57092534.jpg,https://www.mubawab.ma/fr/a/7785060/appartement-bien-situ%C3%A9e-pas-loin-de-rond-point-chimicolor-superficie-167-m%C2%B2-avec-ascenseur,Appartement,"167
						m²",8 Pièces
Appartement cabinet bureau a vendre farah...,330 000 DH,"Al Farah Dar Essalam à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/159F/m/IMG_20220825_122501_57098182.jpg,https://www.mubawab.ma/fr/a/7785159/appartement-cabinet-bureau-a-vendre-farah-essalam,Appartement,"50
						m²",3 Pièces
Appartement à vendre,1 400 000 DH,"Bourgogne Ouest à
   					Casablanca",https://www.mubawab-media.com/ad/7/772/383F/m/Photo5_55404633.jpg,https://www.mubawab.ma/fr/a/7772383/appartement-%C3%A0-vendre,Appartement,"115
						m²",7 Pièces
Appartement bien située pas loin de rond...,1 450 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/060F/m/photo_00_57092534.jpg,https://www.mubawab.ma/fr/a/7785060/appartement-bien-situ%C3%A9e-pas-loin-de-rond-point-chimicolor-superficie-167-m%C2%B2-avec-ascenseur,Appartement,"167
						m²",8 Pièces
Bel appartement à vendre à Bernoussi. 3 g...,320 000 DH,"Bernoussi à
   					Casablanca",https://www.mubawab-media.com/assets/common/no-photo/m/no-photo.jpg,https://www.mubawab.ma/fr/a/7785066/bel-appartement-%C3%A0-vendre-%C3%A0-bernoussi-3-grandes-pi%C3%A8ces,Appartement,"48
						m²",3 Pièces
Casablanca Sidi Moumen Duplex 164 m² plus...,1 200 000 DH,"Sidi Moumen à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/057F/m/photo_00_57092505.jpg,https://www.mubawab.ma/fr/a/7785057/casablanca-sidi-moumen-duplex-164-m%C2%B2-plus-jardin-50-m%C2%B2,Appartement,"164
						m²",5 Pièces
Magnifique villa à vendre à Hay Zoubir ou...,Prix à consulter,"Hay Zobir à
   					Casablanca",https://www.mubawab-media.com/ad/7/785/044F/m/photo_0_57092402.jpg,https://www.mubawab.ma/fr/a/7785044/magnifique-villa-%C3%A0-vendre-%C3%A0-hay-zoubir-oulfa-240-m2,Villa,"240
						m²",10 Pièces
Appartement à l'achat à Oulfa. 6 pièces...,2 300 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/994F/m/photo_00_57089348.png,https://www.mubawab.ma/fr/a/7784994/appartement-%C3%A0-l-achat-%C3%A0-oulfa-6-pi%C3%A8ces-parking-et-terrasse,Appartement,"100
						m²",6 Pièces
Vente maison à Derb Sultan. Surface de 80...,1 800 000 DH,"Hay Almasjid à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/980F/m/photo_0_57085354.png,https://www.mubawab.ma/fr/a/7784980/vente-maison-%C3%A0-derb-sultan-surface-de-80-m%C2%B2,Maison,"80
						m²",4 Pièces
Très belle maison en vente à Oulfa. 4 cha...,2 400 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/963F/m/photo_00_57084328.jpg,https://www.mubawab.ma/fr/a/7784963/tr%C3%A8s-belle-maison-en-vente-%C3%A0-oulfa-4-chambres-meubl%C3%A9,Maison,"250
						m²",3 Pièces
Appartement Haute standing à vendre,1 520 000 DH,"Les Hôpitaux à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/920F/m/11016A59-4FAA-4C2B-A872-79A7092249AD_57081353.jpeg,https://www.mubawab.ma/fr/a/7784920/appartement-haute-standing-%C3%A0-vendre,Appartement,"95
						m²",2 Pièces
Appartement à l'achat à Beauséjour. Surfa...,1 250 000 DH,"Beauséjour à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/827F/m/photo_0_57062002.jpg,https://www.mubawab.ma/fr/a/7784827/appartement-%C3%A0-l-achat-%C3%A0-beaus%C3%A9jour-surface-de-100-m%C2%B2-avec-ascenseur-et-terrasse,Appartement,"100
						m²",3 Pièces
Somptueuse villa à vendre à Al Hadika. 2...,4 600 000 DH,"Al Hadika à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/794F/m/photo_00_57053313.jpg,https://www.mubawab.ma/fr/a/7784794/somptueuse-villa-%C3%A0-vendre-%C3%A0-al-hadika-2-grandes-pi%C3%A8ces-meubl%C3%A9,Villa,"330
						m²",2 Pièces
Vente magnifique villa ultra moderne 487m...,15 500 000 DH,"Ain Diab à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/723F/m/64191-001_78003483.jpg,https://www.mubawab.ma/fr/a/7784723/vente-magnifique-villa-ultra-moderne-487m2-4chambres-avec-piscine-ain-diab-casablanca,Villa,"487
						m²",4 Chambres
Vend appartement à La Vilette. 4 chambres...,Prix à consulter,"Hay Antaria à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/548F/m/Screenshot_20230927_224427_57011819.jpg,https://www.mubawab.ma/fr/a/7784548/vend-appartement-%C3%A0-la-vilette-4-chambres-agr%C3%A9ables-,Appartement,"90
						m²",1 Pièce
Studio neuf avec parking,Prix à consulter,"Garage Allal à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/596F/m/WhatsApp%20Image%202023-09-26%20at%2022.30.28_57011826.jpeg,https://www.mubawab.ma/fr/a/7784596/studio-neuf-avec-parking,Appartement,"50
						m²",1 Pièce
Somptueuse maison à vendre à Franceville...,14 000 DH,"Franceville à
   					Casablanca",https://www.mubawab-media.com/ad/7/779/866F/m/villa%20Franceville_56418517.jpg,https://www.mubawab.ma/fr/a/7779866/somptueuse-maison-%C3%A0-vendre-%C3%A0-franceville-superficie-420-m%C2%B2-salon-marocain-et-antenne-parabolique-,Villa,"420
						m²",9 Pièces
Bonne occasion a saisir,13 500 DH,"Les Hôpitaux à
   					Casablanca",https://www.mubawab-media.com/ad/7/772/024F/m/WhatsApp%20Image%202023-09-06%20at%2019.55.23%20%285%29_55353452.jpeg,https://www.mubawab.ma/fr/a/7772024/bonne-occasion-a-saisir,Appartement,"130
						m²",1 Pièce
Maison a vendre a oulfa,3 500 000 DH,"Oulfa à
   					Casablanca",https://www.mubawab-media.com/ad/7/772/017F/m/Screenshot_20230906_181542_Gallery_55353356.jpg,https://www.mubawab.ma/fr/a/7772017/maison-a-vendre-a-oulfa,Maison,"300
						m²",10 Pièces
Appartement,1 700 000 DH,"Maârif à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/528F/m/IMG-20230922-WA0018_57011128.jpg,https://www.mubawab.ma/fr/a/7784528/appartement,Appartement,"150
						m²",4 Pièces
Appartement a vendre a roches noires de 7...,750 000 DH,"Aïn Sebaâ à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/516F/m/PHOTO-2023-09-25-15-13-56_57011011.jpg,https://www.mubawab.ma/fr/a/7784516/appartement-a-vendre-a-roches-noires-de-70-m2,Appartement,"70
						m²",3 Pièces
Appartement a vendre a maarif de 299 m2,4 100 000 DH,"Maârif à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/502F/m/PHOTO-2023-09-27-17-25-52_57010938.jpg,https://www.mubawab.ma/fr/a/7784502/appartement-a-vendre-a-maarif-de-299-m2,Appartement,"299
						m²",7 Pièces
Somptueuse villa à vendre à Benjdia. 4 be...,13 000 DH,"Benjdia à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/128F/m/IMG_20230803_153905_56951753.jpg,https://www.mubawab.ma/fr/a/7784128/somptueuse-villa-%C3%A0-vendre-%C3%A0-benjdia-4-belles-chambres-ascenseur-et-terrasse-,Villa,"386
						m²",5 Pièces
Appartement 49m2 a vendre sur Bd Tarik,465 500 DH,"Hay Tarik à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/149F/m/WhatsApp%20Image%202023-09-27%20at%2010.48.13_56951224.jpeg,https://www.mubawab.ma/fr/a/7784149/appartement-49m2-a-vendre-sur-bd-tarik,Appartement,"49
						m²",2 Pièces
Magnifique Appartement de Luxe à Vendre à...,250 000 DH,"Casablanca Finance City à
   					Casablanca",https://www.mubawab-media.com/ad/7/776/971F/m/659001525639c70c6f33149.45596332_645b42a1be_1276.webp-original_56947882.jpg,https://www.mubawab.ma/fr/a/7776971/magnifique-appartement-de-luxe-%C3%A0-vendre-%C3%A0-casablan,Appartement,"250
						m²",2 Pièces
Appartement à vendre bd zarktoni,Prix à consulter,"Les Hôpitaux à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/063F/m/IMG20230926112315_56929891.jpg,https://www.mubawab.ma/fr/a/7784063/appartement-%C3%A0-vendre-bd-zarktoni,Appartement,"115
						m²",3 Pièces
Appartement de 102 m2 Californie à vendre,1 400 000 DH,"Ain Chock à
   					Casablanca",https://www.mubawab-media.com/ad/7/784/044F/m/Facade%20appart_56929542.JPG,https://www.mubawab.ma/fr/a/7784044/appartement-de-102-m2-californie-%C3%A0-vendre,Appartement,"102
						m²",3 Pièces
Villa à vendre 1170m2 Quartier Californie,12 500 000 DH,"Californie à
   					Casablanca",https://www.mubawab-media.com/ad/7/770/457F/m/villa%20_55202980.jpg,https://www.mubawab.ma/fr/a/7770457/villa-%C3%A0-vendre-1170m2-quartier-californie,Villa,"1170
						m²",6 Pièces
A vendre luxueuse villa moderne à Polo,7 200 000 DH,"Polo à
   					Casablanca",https://www.mubawab-media.com/ad/7/672/474F/m/4df76a30f182d5082936d4d5140cd9f7_44270193.jpg,https://www.mubawab.ma/fr/a/7672474/a-vendre-luxueuse-villa-moderne-%C3%A0-polo,Villa,"442
						m²",3 Pièces
Appartement de 120 m² un grand terrase de...,1 700 000 DH,"Beauséjour à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/937F/m/5_56928917.jpg,https://www.mubawab.ma/fr/a/7783937/appartement-de-120-m%C2%B2-un-grand-terrase-de-20-m%C2%B2,Appartement,"120
						m²",5 Pièces
Bel appartement à vendre à Nassim 1.3 bel...,1 350 000 DH,"Nassim 1 à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/851F/m/photo_00_56918300.jpg,https://www.mubawab.ma/fr/a/7783851/bel-appartement-%C3%A0-vendre-%C3%A0-nassim-1-3-belles-chambres-jardin-et-ascenseur,Appartement,"117
						m²",5 Pièces
Très bel appartement à saisir rapidement,1 900 000 DH,"Maârif Extension à
   					Casablanca",https://www.mubawab-media.com/ad/7/753/220F/m/FB_IMG_1691348330613_53086349.jpg,https://www.mubawab.ma/fr/a/7753220/tr%C3%A8s-bel-appartement-%C3%A0-saisir-rapidement,Appartement,"126
						m²",5 Pièces
Apartment haute standing à roches noires,1 170 000 DH,"Roches Noires à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/645F/m/IMG_9932_56891252.jpeg,https://www.mubawab.ma/fr/a/7783645/apartment-haute-standing-%C3%A0-roches-noires,Appartement,"99
						m²",1 Pièce
Duplex refait à neuf,1 350 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/541F/m/20220706_105445_56887484.jpg,https://www.mubawab.ma/fr/a/7783541/duplex-refait-%C3%A0-neuf,Appartement,"120
						m²",2 Pièces
Très bel appartement à saisir rapidement,1 900 000 DH,"Maârif Extension à
   					Casablanca",https://www.mubawab-media.com/ad/7/753/220F/m/FB_IMG_1691348330613_53086349.jpg,https://www.mubawab.ma/fr/a/7753220/tr%C3%A8s-bel-appartement-%C3%A0-saisir-rapidement,Appartement,"126
						m²",5 Pièces
Apartment haute standing à roches noires,1 170 000 DH,"Roches Noires à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/645F/m/IMG_9932_56891252.jpeg,https://www.mubawab.ma/fr/a/7783645/apartment-haute-standing-%C3%A0-roches-noires,Appartement,"99
						m²",1 Pièce
Duplex refait à neuf,1 350 000 DH,"Belvédère à
   					Casablanca",https://www.mubawab-media.com/ad/7/783/541F/m/20220706_105445_56887484.jpg,https://www.mubawab.ma/fr/a/7783541/duplex-refait-%C3%A0-neuf,Appartement,"120
						m²",2 Pièces
